"sample_id","tube_box","tube_size_ml","isotope_id","lab_id","analysis_number","collected_datetime","lake","lake_d13c_baseline","lake_d15n_baseline","sample_latitude","sample_longitude","type_of_material","method_of_collection","preservative","scientific_name","common_name","individuals_count","depth","fish_total_length_mm","fish_weight_g","in_oven_datetime","oven_temperature_c","out_oven_datetime","empty","sample_net_weight_mg","total_c_ug","total_n_ug","d13c","d15n","d13c_baseline_corrected","d15n_baseline_corrected","c_comment","n_comment"
"QABP","2019-QA","1.5",NA,NA,NA,2019-07-15 00:00:00,"McDonald",-24.435625,0.6675,"48.547434","-113.980905","Invertebrate","D-net","95% ethanol","Leptoceridae","Longhorned case maker caddisfly","6",1.5,NA,NA,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"QABQ","2019-QA","1.5",NA,NA,NA,2019-07-15 00:00:00,"McDonald",-24.435625,0.6675,"48.547434","-113.980905","Invertebrate","D-net","95% ethanol","Limnephilidae","Northern case maker caddisfly","2",1.5,NA,NA,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"QABR","2019-QA","1.5","PAPA-F-12",1669318,536321,2019-07-15 00:00:00,"McDonald",-24.435625,0.6675,"48.547434","-113.980905","Invertebrate","D-net","95% ethanol","Notonectidae","Backswimmer","12",1.5,NA,NA,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,0.953,431.91,115.52,-21.74,1.97,2.695625,1.3025,"",""
"QABS","2019-QA","1.5",NA,NA,NA,2019-07-15 00:00:00,"McDonald",-24.435625,0.6675,"48.55019","-113.980733","Invertebrate","D-net","95% ethanol","Dytiscidae","Predaceous diving beetle adult","3",0.5,NA,NA,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"QABT","2019-QA","1.5",NA,NA,NA,2019-07-15 00:00:00,"McDonald",-24.435625,0.6675,"48.55019","-113.980733","Invertebrate","D-net","95% ethanol","Leptoceridae","Longhorned case maker caddisfly","4",0.5,NA,NA,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"QABU","2019-QA","1.5","PAPA-G-01",1669319,536350,2019-07-15 00:00:00,"McDonald",-24.435625,0.6675,"48.55019","-113.980733","Invertebrate","D-net","95% ethanol","Physidae","Physid snail","7",0.5,NA,NA,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,0.995,247.41,50.24,-19.68,1.19,4.755625,0.5225,"",""
"QABV","2019-QA","1.5",NA,NA,NA,2019-07-15 00:00:00,"McDonald",-24.435625,0.6675,"48.55019","-113.980733","Invertebrate","D-net","95% ethanol","Caenidae","Squaregill mayfly","7",0.5,NA,NA,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"QABW","2019-QA","1.5",NA,NA,NA,2019-07-15 00:00:00,"McDonald",-24.435625,0.6675,"48.55019","-113.980733","Invertebrate","D-net","95% ethanol","Leptophlebiidae","Prong-gilled mayfly","1",0.5,NA,NA,2019-08-27 14:45:00,60,2019-08-30 15:00:00,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"QABX","2019-QA","1.5",NA,NA,NA,2019-07-15 00:00:00,"McDonald",-24.435625,0.6675,"48.55019","-113.980733","Invertebrate","D-net","95% ethanol","Ephemerellidae","Spiny crawler mayfly","4",0.5,NA,NA,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"QABY","2019-QA","1.5","PAPA-G-02",1669320,536351,2019-07-15 00:00:00,"McDonald",-24.435625,0.6675,"48.55019","-113.980733","Invertebrate","D-net","95% ethanol","Hydrachnidia","Water mite","3",0.5,NA,NA,2019-08-27 14:45:00,60,2019-08-30 15:00:00,TRUE,0.712,337.74,91.54,-23.74,3.54,0.695625000000003,2.8725,"",""
"QABZ","2019-QA","1.5",NA,NA,NA,2019-07-15 00:00:00,"McDonald",-24.435625,0.6675,"48.55019","-113.980733","Invertebrate","D-net","95% ethanol","Amphipoda","Scud","8",0.5,NA,NA,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"QACA","2019-QA","1.5","PAPA-G-03",1669321,536352,2019-07-15 00:00:00,"McDonald",-24.435625,0.6675,"48.55019","-113.980733","Invertebrate","D-net","95% ethanol","Notonectidae","Backswimmer","12",0.5,NA,NA,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,1.036,522.6,118.08,-21.93,2.16,2.505625,1.4925,"",""
"QACB","2019-QA","1.5",NA,NA,NA,2019-07-15 00:00:00,"McDonald",-24.435625,0.6675,"48.55019","-113.980733","Invertebrate","D-net","95% ethanol","Limnephilidae","Northern case maker caddisfly","10",0.5,NA,NA,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"QACC","2019-QA","1.5",NA,NA,NA,2019-07-15 00:00:00,"McDonald",-24.435625,0.6675,"48.55019","-113.980733","Invertebrate","D-net","95% ethanol","Limnephilidae","Northern case maker caddisfly","4",1,NA,NA,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"QACD","2019-QA","1.5",NA,NA,NA,2019-07-15 00:00:00,"McDonald",-24.435625,0.6675,"48.55019","-113.980733","Invertebrate","D-net","95% ethanol","Leptoceridae","Longhorned case maker caddisfly","3",1,NA,NA,2019-08-27 14:45:00,60,2019-08-30 15:00:00,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"QACE","2019-QA","1.5",NA,NA,NA,2019-07-15 00:00:00,"McDonald",-24.435625,0.6675,"48.55019","-113.980733","Invertebrate","D-net","95% ethanol","Notonectidae","Backswimmer","3",1,NA,NA,2019-08-27 14:45:00,60,2019-08-30 15:00:00,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"QACF","2019-QA","1.5",NA,NA,NA,2019-07-15 00:00:00,"McDonald",-24.435625,0.6675,"48.55019","-113.980733","Invertebrate","D-net","95% ethanol","Physidae","Physid snail","1",1,NA,NA,2019-08-27 14:45:00,60,2019-08-30 15:00:00,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"QACG","2019-QA","1.5","QUEBEC-A-12",1669354,536396,2019-07-15 00:00:00,"McDonald",-24.435625,0.6675,"48.55019","-113.980733","Invertebrate","D-net","95% ethanol","Ptychopteridae","Phantom cranefly","1",1,NA,NA,2019-08-27 14:45:00,60,2019-08-30 15:00:00,TRUE,0.553,254.39,63.57,-23.55,2.99,0.885625000000001,2.3225,"",""
"QACH","2019-QA","1.5",NA,NA,NA,2019-07-15 00:00:00,"McDonald",-24.435625,0.6675,"48.55019","-113.980733","Invertebrate","D-net","95% ethanol","Naididae","Oligochaete worm","2",1,NA,NA,2019-08-27 14:45:00,60,2019-08-30 15:00:00,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"QACI","2019-QA","1.5",NA,NA,NA,2019-07-15 00:00:00,"McDonald",-24.435625,0.6675,"48.55019","-113.980733","Invertebrate","D-net","95% ethanol","Hydrachnidia","Water mite","1",1,NA,NA,2019-08-27 14:45:00,60,2019-08-30 15:00:00,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"QACJ","2019-QA","1.5",NA,NA,NA,2019-07-15 00:00:00,"McDonald",-24.435625,0.6675,"48.55019","-113.980733","Invertebrate","D-net","95% ethanol","Leptophlebiidae","Prong-gilled mayfly","1",1,NA,NA,2019-08-27 14:45:00,60,2019-08-30 15:00:00,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"QACK","2019-QA","1.5",NA,NA,NA,2019-07-15 00:00:00,"McDonald",-24.435625,0.6675,"48.55019","-113.980733","Invertebrate","D-net","95% ethanol","Hirudinea","Leech","1",1,NA,NA,2019-08-27 14:45:00,60,2019-08-30 15:00:00,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"QACL","2019-QA","1.5",NA,NA,NA,2019-07-15 00:00:00,"McDonald",-24.435625,0.6675,"48.55019","-113.980733","Invertebrate","D-net","95% ethanol","Notonectidae","Backswimmer","10",1.5,NA,NA,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"QACM","2019-QA","1.5",NA,NA,NA,2019-07-15 00:00:00,"McDonald",-24.435625,0.6675,"48.55019","-113.980733","Invertebrate","D-net","95% ethanol","Leptophlebiidae","Prong-gilled mayfly","4",1.5,NA,NA,2019-08-27 14:45:00,60,2019-08-30 15:00:00,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"QACO","2019-QA","1.5",NA,NA,NA,2019-07-15 00:00:00,"McDonald",-24.435625,0.6675,"48.55019","-113.980733","Invertebrate","D-net","95% ethanol","Leptoceridae","Longhorned case maker caddisfly","2",1.5,NA,NA,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"QACP","2019-QA","1.5",NA,NA,NA,2019-07-15 00:00:00,"McDonald",-24.435625,0.6675,"48.55019","-113.980733","Invertebrate","D-net","95% ethanol","Hydrachnidia","Water mite","2",1.5,NA,NA,2019-08-27 14:45:00,60,2019-08-30 15:00:00,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"QACQ","2019-QA","1.5",NA,NA,NA,2019-07-15 00:00:00,"McDonald",-24.435625,0.6675,"48.55019","-113.980733","Invertebrate","D-net","95% ethanol","Amphipoda","Scud","3",1.5,NA,NA,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"QACR","2019-QA","1.5",NA,NA,NA,2019-07-15 00:00:00,"McDonald",-24.435625,0.6675,"48.55019","-113.980733","Invertebrate","D-net","95% ethanol","Hirudinea","Leech","1",1.5,NA,NA,2019-08-27 14:45:00,60,2019-08-30 15:00:00,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"QACS","2019-QA","1.5","QUEBEC-B-04",1669358,536403,2019-07-16 00:00:00,"McDonald",-24.435625,0.6675,NA,NA,"Fish","Multi filament gill net USNPS","95% ethanol","Salvelinus namaycush","Lake trout","1",NA,524,401,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,0.917,441.57,137.83,-25.25,11.07,-0.814374999999998,10.4025,"",""
"QACT","2019-QA","1.5","QUEBEC-B-01",1669355,536400,2019-07-16 00:00:00,"McDonald",-24.435625,0.6675,NA,NA,"Fish","Multi filament gill net USNPS","95% ethanol","Salvelinus namaycush","Lake trout","1",NA,618,1923.7,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,0.947,510.89,112.25,-29.49,10.29,-5.054375,9.6225,"",""
"QACU","2019-QA","1.5","QUEBEC-B-02",1669356,536401,2019-07-16 00:00:00,"McDonald",-24.435625,0.6675,NA,NA,"Fish","Multi filament gill net USNPS","95% ethanol","Salvelinus namaycush","Lake trout","1",NA,592,1450.3,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,1.047,492.5,157.65,-26.91,10.85,-2.474375,10.1825,"",""
"QACV","2019-QA","1.5","QUEBEC-B-05",1669359,536404,2019-07-16 00:00:00,"McDonald",-24.435625,0.6675,NA,NA,"Fish","Multi filament gill net USNPS","95% ethanol","Salvelinus namaycush","Lake trout","1",NA,479,723,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,0.973,459.39,143.75,-27.42,10.8,-2.984375,10.1325,"",""
"QACW","2019-QA","1.5","QUEBEC-B-10",1669364,536409,2019-07-16 00:00:00,"McDonald",-24.435625,0.6675,NA,NA,"Fish","Multi filament gill net USNPS","95% ethanol","Salvelinus namaycush","Lake trout","1",NA,449,557.8,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,1.032,491.26,157.02,-27.78,10.32,-3.344375,9.6525,"",""
"QACY","2019-QA","1.5",NA,NA,NA,2019-07-16 00:00:00,"McDonald",-24.435625,0.6675,NA,NA,"Fish","Multi filament gill net USNPS","95% ethanol","Coregonus clupeaformis","Lake whitefish","1",NA,492,1221.5,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"QACZ","2019-QA","1.5",NA,NA,NA,2019-07-16 00:00:00,"McDonald",-24.435625,0.6675,NA,NA,"Fish","Multi filament gill net USNPS","95% ethanol","Prosopium williamsoni","Mountain whitefish","1",NA,214,85.3,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"QADA","2019-QA","1.5","QUEBEC-B-07",1669361,536406,2019-07-16 00:00:00,"McDonald",-24.435625,0.6675,NA,NA,"Fish","Multi filament gill net USNPS","95% ethanol","Richardsonius balteatus","Redside shiner","1",NA,81,3.9,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,0.973,564.99,102.39,-29.05,12.48,-4.614375,11.8125,"",""
"QADB","2019-QA","1.5",NA,NA,NA,2019-07-16 00:00:00,"McDonald",-24.435625,0.6675,NA,NA,"Fish","Multi filament gill net USNPS","95% ethanol","Salvelinus namaycush","Lake trout","1",NA,455,594.4,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"QADC","2019-QA","1.5",NA,NA,NA,2019-07-16 00:00:00,"McDonald",-24.435625,0.6675,NA,NA,"Fish","Multi filament gill net USNPS","95% ethanol","Salvelinus namaycush","Lake trout","1",NA,356,394.7,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"QADD","2019-QA","1.5",NA,NA,NA,2019-07-16 00:00:00,"McDonald",-24.435625,0.6675,NA,NA,"Fish","Multi filament gill net USNPS","95% ethanol","Salvelinus namaycush","Lake trout","1",NA,368,384.3,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"QADE","2019-QA","1.5","QUEBEC-B-03",1669357,536402,2019-07-16 00:00:00,"McDonald",-24.435625,0.6675,NA,NA,"Fish","Multi filament gill net USNPS","95% ethanol","Salvelinus namaycush","Lake trout","1",NA,588,1469,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,0.913,432.79,136.86,-26.71,10.24,-2.274375,9.5725,"",""
"QADF","2019-QA","1.5","QUEBEC-B-11",1669365,536410,2019-07-16 00:00:00,"McDonald",-24.435625,0.6675,NA,NA,"Fish","Multi filament gill net USNPS","95% ethanol","Salvelinus namaycush","Lake trout","1",NA,408,474.4,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,1.029,483.52,154.64,-27.9,11.34,-3.464375,10.6725,"",""
"QADG","2019-QA","1.5",NA,NA,NA,2019-07-16 00:00:00,"McDonald",-24.435625,0.6675,NA,NA,"Fish","Multi filament gill net USNPS","95% ethanol","Salvelinus namaycush","Lake trout","1",NA,378,364.2,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"QADH","2019-QA","1.5",NA,NA,NA,2019-07-16 00:00:00,"McDonald",-24.435625,0.6675,NA,NA,"Fish","Multi filament gill net USNPS","95% ethanol","Prosopium williamsoni","Mountain whitefish","1",NA,178,43.8,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"QADI","2019-QA","1.5","QUEBEC-G-04",1669418,536488,2019-07-16 00:00:00,"McDonald",-24.435625,0.6675,NA,NA,"Fish","Multi filament gill net USNPS","95% ethanol","Ptychocheilus oregonensis","Northern pikeminnow","1",NA,181,51,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,1.011,479.67,146,-24.63,7.06,-0.194374999999997,6.3925,"",""
"QADJ","2019-QA","1.5",NA,NA,NA,2019-07-16 00:00:00,"McDonald",-24.435625,0.6675,NA,NA,"Fish","Multi filament gill net USNPS","95% ethanol","Prosopium williamsoni","Mountain whitefish","1",NA,209,70.3,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"QADK","2019-QA","1.5","PAPA-G-05",1669323,536354,2019-07-16 00:00:00,"McDonald",-24.435625,0.6675,NA,NA,"Fish","Multi filament gill net USNPS","95% ethanol","Mylochelius caurinus","Peamouth","1",NA,171,48.5,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,1.013,474.22,152.84,-23.7,7.63,0.735625000000002,6.9625,"",""
"QADL","2019-QA","1.5","PAPA-G-04",1669322,536353,2019-07-16 00:00:00,"McDonald",-24.435625,0.6675,NA,NA,"Fish","Multi filament gill net USNPS","95% ethanol","Oncorhynchus clarkii lewisi","Westslope cutthroat trout","1",NA,316,300.1,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,1.08,505.51,162.14,-25.74,5.5,-1.304375,4.8325,"",""
"QADM","2019-QA","1.5",NA,NA,NA,2019-07-16 00:00:00,"McDonald",-24.435625,0.6675,NA,NA,"Fish","Multi filament gill net USNPS","95% ethanol","Ptychocheilus oregonensis","Northern pikeminnow","1",NA,152,39.3,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"QADN","2019-QA","1.5","PAPA-G-07",1669325,536356,2019-07-16 00:00:00,"McDonald",-24.435625,0.6675,NA,NA,"Fish","Multi filament gill net USNPS","95% ethanol","Mylochelius caurinus","Peamouth","1",NA,169,49.9,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,0.971,450.92,145.51,-23.54,7.73,0.895625000000003,7.0625,"",""
"QADO","2019-QA","1.5",NA,NA,NA,2019-07-16 00:00:00,"McDonald",-24.435625,0.6675,NA,NA,"Fish","Multi filament gill net USNPS","95% ethanol","Catostomus catostomus","Longnose sucker","1",NA,151,46.4,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"QADP","2019-QA","1.5",NA,NA,NA,2019-07-16 00:00:00,"McDonald",-24.435625,0.6675,NA,NA,"Fish","Multi filament gill net USNPS","95% ethanol","Ptychocheilus oregonensis","Northern pikeminnow","1",NA,152,36.9,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"QADQ","2019-QA","1.5","QUEBEC-G-03",1669417,536487,2019-07-16 00:00:00,"McDonald",-24.435625,0.6675,NA,NA,"Fish","Multi filament gill net USNPS","95% ethanol","Ptychocheilus oregonensis","Northern pikeminnow","1",NA,193,56.8,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,0.911,426.71,133.13,-25.5,7.65,-1.064375,6.9825,"",""
"RAAA","2019-RA","1.5",NA,NA,NA,2019-07-16 00:00:00,"McDonald",-24.435625,0.6675,NA,NA,"Fish","Multi filament gill net USNPS","95% ethanol","Mylochelius caurinus","Peamouth","1",NA,152,31.6,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RAAB","2019-RA","1.5","QUEBEC-G-05",1669419,536489,2019-07-16 00:00:00,"McDonald",-24.435625,0.6675,NA,NA,"Fish","Multi filament gill net USNPS","95% ethanol","Ptychocheilus oregonensis","Northern pikeminnow","1",NA,180,54,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,0.901,416.96,133.75,-24.7,7.42,-0.264374999999998,6.7525,"",""
"RAAC","2019-RA","1.5",NA,NA,NA,2019-07-16 00:00:00,"McDonald",-24.435625,0.6675,NA,NA,"Fish","Multi filament gill net USNPS","95% ethanol","Ptychocheilus oregonensis","Northern pikeminnow","1",NA,168,48.9,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RAAD","2019-RA","1.5",NA,NA,NA,2019-07-16 00:00:00,"McDonald",-24.435625,0.6675,NA,NA,"Fish","Multi filament gill net USNPS","95% ethanol","Mylochelius caurinus","Peamouth","1",NA,161,37.6,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RAAE","2019-RA","1.5",NA,NA,NA,2019-07-16 00:00:00,"McDonald",-24.435625,0.6675,NA,NA,"Fish","Multi filament gill net USNPS","95% ethanol","Ptychocheilus oregonensis","Northern pikeminnow","1",NA,170,45.3,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RAAF","2019-RA","1.5",NA,NA,NA,2019-07-16 00:00:00,"McDonald",-24.435625,0.6675,NA,NA,"Fish","Multi filament gill net USNPS","95% ethanol","Ptychocheilus oregonensis","Northern pikeminnow","1",NA,157,38.9,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RAAG","2019-RA","1.5","QUEBEC-G-02",1669416,536486,2019-07-16 00:00:00,"McDonald",-24.435625,0.6675,NA,NA,"Fish","Multi filament gill net USNPS","95% ethanol","Ptychocheilus oregonensis","Northern pikeminnow","1",NA,205,75.7,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,0.944,445.87,136.85,-23.22,7.16,1.215625,6.4925,"",""
"RAAH","2019-RA","1.5",NA,NA,NA,2019-07-16 00:00:00,"McDonald",-24.435625,0.6675,NA,NA,"Fish","Multi filament gill net USNPS","95% ethanol","Mylochelius caurinus","Peamouth","1",NA,160,40.5,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RAAI","2019-RA","1.5",NA,NA,NA,2019-07-16 00:00:00,"McDonald",-24.435625,0.6675,NA,NA,"Fish","Multi filament gill net USNPS","95% ethanol","Ptychocheilus oregonensis","Northern pikeminnow","1",NA,171,47.1,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RAAJ","2019-RA","1.5",NA,NA,NA,2019-07-16 00:00:00,"McDonald",-24.435625,0.6675,NA,NA,"Fish","Multi filament gill net USNPS","95% ethanol","Ptychocheilus oregonensis","Northern pikeminnow","1",NA,188,61.7,2019-08-27 14:45:00,60,2019-08-30 15:00:00,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RAAK","2019-RA","1.5","QUEBEC-F-11",1669413,536478,2019-07-16 00:00:00,"McDonald",-24.435625,0.6675,NA,NA,"Fish","Multi filament gill net USNPS","95% ethanol","Ptychocheilus oregonensis","Northern pikeminnow","1",NA,241,136.6,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,0.966,455.95,143.79,-25.84,8.65,-1.404375,7.9825,"",""
"RAAL","2019-RA","1.5",NA,NA,NA,2019-07-16 00:00:00,"McDonald",-24.435625,0.6675,NA,NA,"Fish","Multi filament gill net USNPS","95% ethanol","Coregonus clupeaformis","Lake whitefish","1",NA,485,1120.5,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RAAM","2019-RA","1.5","QUEBEC-F-09",1669411,536476,2019-07-16 00:00:00,"McDonald",-24.435625,0.6675,NA,NA,"Fish","Multi filament gill net USNPS","95% ethanol","Prosopium williamsoni","Mountain whitefish","1",NA,338,367.5,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,1.062,504.22,159.1,-27.75,6.22,-3.314375,5.5525,"",""
"RAAQ","2019-RA","1.5","QUEBEC-C-12",1669378,536429,2019-07-16 00:00:00,"McDonald",-24.435625,0.6675,NA,NA,"Fish","Multi filament gill net USNPS","95% ethanol","Catostomus catostomus","Longnose sucker","1",NA,258,197.9,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,0.934,435.05,139.01,-24,7.45,0.435625000000002,6.7825,"",""
"RAAR","2019-RA","1.5",NA,NA,NA,2019-07-16 00:00:00,"McDonald",-24.435625,0.6675,NA,NA,"Fish","Multi filament gill net USNPS","95% ethanol","Mylochelius caurinus","Peamouth","1",NA,142,29.5,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RAAS","2019-RA","1.5",NA,NA,NA,2019-07-16 00:00:00,"McDonald",-24.435625,0.6675,NA,NA,"Fish","Multi filament gill net USNPS","95% ethanol","Mylochelius caurinus","Peamouth","1",NA,148,34.9,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RAAU","2019-RA","1.5",NA,NA,NA,2019-07-16 00:00:00,"McDonald",-24.435625,0.6675,NA,NA,"Fish","Multi filament gill net USNPS","95% ethanol","Ptychocheilus oregonensis","Northern pikeminnow","1",NA,165,45.2,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RAAV","2019-RA","1.5",NA,NA,NA,2019-07-16 00:00:00,"McDonald",-24.435625,0.6675,NA,NA,"Fish","Multi filament gill net USNPS","95% ethanol","Ptychocheilus oregonensis","Northern pikeminnow","1",NA,173,51.2,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RAAW","2019-RA","1.5",NA,NA,NA,2019-07-16 00:00:00,"McDonald",-24.435625,0.6675,NA,NA,"Fish","Multi filament gill net USNPS","95% ethanol","Ptychocheilus oregonensis","Northern pikeminnow","1",NA,242,130.6,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RAAX","2019-RA","1.5",NA,NA,NA,2019-07-16 00:00:00,"McDonald",-24.435625,0.6675,NA,NA,"Fish","Multi filament gill net USNPS","95% ethanol","Prosopium williamsoni","Mountain whitefish","1",NA,289,209.6,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RAAY","2019-RA","1.5","QUEBEC-D-01",1669379,536433,2019-07-16 00:00:00,"McDonald",-24.435625,0.6675,NA,NA,"Fish","Multi filament gill net USNPS","95% ethanol","Catostomus catostomus","Longnose sucker","1",NA,220,136,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,1.073,507.64,157.78,-25.17,7.74,-0.734375,7.0725,"",""
"RAAZ","2019-RA","1.5",NA,NA,NA,2019-07-16 00:00:00,"McDonald",-24.435625,0.6675,NA,NA,"Fish","Multi filament gill net USNPS","95% ethanol","Prosopium williamsoni","Mountain whitefish","1",NA,288,254,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RABA","2019-RA","1.5",NA,NA,NA,2019-07-16 00:00:00,"McDonald",-24.435625,0.6675,NA,NA,"Fish","Multi filament gill net USNPS","95% ethanol","Prosopium williamsoni","Mountain whitefish","1",NA,289,243.2,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RABB","2019-RA","1.5",NA,NA,NA,2019-07-16 00:00:00,"McDonald",-24.435625,0.6675,NA,NA,"Fish","Multi filament gill net USNPS","95% ethanol","Ptychocheilus oregonensis","Northern pikeminnow","1",NA,206,79.1,2019-08-27 14:45:00,60,2019-08-30 15:00:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
